PC1,PC2,PC3
-3.880417825779374219e+00,9.873992260755681372e+00,5.510617658644488159e+00
-3.865799811456318125e+00,9.846149706345171282e+00,5.543267081812883745e+00
-3.746582365784464130e+00,9.846111605051907745e+00,5.471911161714158922e+00
-3.747222643604785297e+00,9.878289055200266233e+00,5.496669539848118902e+00
-3.866512480088320380e+00,9.824409656390885814e+00,5.527574500952631809e+00
-3.824543801652675157e+00,9.938249606056347218e+00,5.526615165896421544e+00
-3.780015856806163477e+00,1.003013338364167240e+01,5.506844138168533576e+00
-3.778817569752950689e+00,9.994564109751523873e+00,5.479032720807163415e+00
-3.888604058945436037e+00,9.942666724206599582e+00,5.502839303343717958e+00
-3.643563442201737779e+00,1.011635498939863353e+01,5.569717291862366082e+00
-3.571203516375622833e+00,1.016169673412943020e+01,5.489821632479618074e+00
-3.518685800293293475e+00,1.025591586920075571e+01,5.531366916352544294e+00
-3.645955196832207257e+00,1.018975642399555426e+01,5.560254804865026657e+00
-3.888802024387054246e+00,9.996989994003961044e+00,5.610620903589353503e+00
-3.696558775502864158e+00,1.021924204876124698e+01,5.609937899955371066e+00
-3.689104513585709455e+00,1.025129048899333384e+01,5.627284647027225972e+00
-3.872168433778840679e+00,1.026390504937869252e+01,5.814365697254864074e+00
-3.787777245315981922e+00,1.033581494289517444e+01,5.761764761822755432e+00
-3.883983250331453085e+00,1.032894853886781306e+01,5.940700667747055519e+00
-3.771970547946126295e+00,1.037689145819995673e+01,5.911910763609219188e+00
-3.823263187715646438e+00,1.031444796032229583e+01,5.893136274937994301e+00
-3.940480801958957002e+00,1.031611746734111712e+01,5.963910955590250751e+00
-3.946051151817205671e+00,1.037634655660290051e+01,5.947422451985238112e+00
-3.910036342246185015e+00,1.046224731798694485e+01,5.930848432089844025e+00
-3.910984501765258692e+00,1.042396527593829525e+01,5.902938152751856293e+00
-3.966124653652768117e+00,1.040454746892128846e+01,5.919972206067967591e+00
-3.725758409513110436e+00,1.057346075563892462e+01,5.987486059700712460e+00
-3.651286178031285523e+00,1.062148741733737545e+01,5.907699185154664079e+00
-3.651327279462202036e+00,1.068300639736546209e+01,5.953964844151133917e+00
-3.785998349417687869e+00,1.060984711908193390e+01,5.984281271996152896e+00
-3.963790591041742140e+00,1.045997453738725724e+01,6.026295172726989335e+00
-3.709257390220391137e+00,1.070940051905465751e+01,6.007945496249963213e+00
-3.689955893724580882e+00,1.073709072850073198e+01,6.029513597412368142e+00
-3.995030931700317645e+00,1.067012025413879606e+01,6.212439992655454546e+00
-3.935844856298928995e+00,1.066845922244411504e+01,6.242691507874690515e+00
-3.872226427990105080e+00,1.064285843694410794e+01,6.184166722087057977e+00
-3.868012313729743745e+00,1.067130189871143919e+01,6.201732485081347335e+00
-3.990358007290800479e+00,1.061396786046183394e+01,6.232802899116558493e+00
-3.952847278157999966e+00,1.113716880708564005e+01,6.561689060261452155e+00
-3.897218667389492630e+00,1.117270865165376925e+01,6.489547117968740508e+00
-3.870221340897323614e+00,1.130189093880053086e+01,6.580427183077963704e+00
-3.756987268851506023e+00,1.125794319562091594e+01,6.499684409342453506e+00
-3.962062030717688366e+00,1.115336018313782418e+01,6.648964481017920036e+00
-4.063426447748880399e+00,1.112179789648265782e+01,6.680441236698356988e+00
-4.066646134792328837e+00,1.114706234799107953e+01,6.702335733878868496e+00
-4.082577481613239634e+00,1.120364801976630353e+01,6.692472165494756098e+00
-3.947019756383911115e+00,1.133405150807121231e+01,6.655791512773935992e+00
-3.922791895686310149e+00,1.130890416450873381e+01,6.748563667800233645e+00
-4.029077645874947322e+00,1.128775356332052304e+01,6.792311494528064486e+00
-4.089505378627360521e+00,1.127941042524410165e+01,6.822445780938208415e+00
-4.038619895328530163e+00,1.138768615848454502e+01,6.876028892111778035e+00
-4.050376477485688298e+00,1.139415447836850248e+01,6.757950604039685061e+00
-3.918229562630398455e+00,1.145219351197573054e+01,6.736755205901644672e+00
-3.998891102671114695e+00,1.138173808318401470e+01,6.720297362539561448e+00
-4.002881489058482067e+00,1.138713866084927417e+01,6.727961573685316665e+00
-4.096460964610874278e+00,1.130292443368487021e+01,6.779619460319139534e+00
-4.104413575838282036e+00,1.133812795070026525e+01,6.746478204798869172e+00
-4.101288180041877673e+00,1.130571883404593514e+01,6.786081462455413771e+00
-4.110374983466328125e+00,1.132941777169990871e+01,6.745319996402429297e+00
-8.132283139782171544e-01,-9.205843716843666868e-01,-2.951107800019820426e-01
-1.363914802710792795e+00,-9.325161220259605699e-01,-2.797098352474418070e-01
5.149260800029566099e+00,-7.815675550387608528e-01,-5.619458940246967876e-02
3.389625945598975676e+00,-7.635690254749413208e-01,-2.182064256549438308e-01
-1.445740419914967934e+00,-8.758369502035838750e-01,-1.214340886611632031e-01
1.150081774033677062e+00,-9.419565034395984693e-01,6.483594557992774510e-01
-6.883835959345692146e-01,-8.501377377695030768e-01,-5.696918052289095397e-02
-1.648455971172229972e+00,-9.543217130858209218e-01,5.410180270025245486e-01
1.973577395742004192e+00,-7.373217003812857495e-01,-1.921331466272252764e-01
-1.055587521485105151e+00,-8.551234252294441784e-01,2.138949558508105031e-01
2.719490015622015644e+00,-6.455506848648762119e-01,-4.133502602836946482e-01
-1.109638217123625759e-01,-7.856129356028279664e-01,1.748053164132921944e-01
5.595863108072532954e-01,-6.647228711548950342e-01,-3.975909620307527814e-01
2.691154240218040193e-03,-8.330369637393417737e-01,5.394184909985191290e-01
2.347325804832983032e+00,-7.623682891377603354e-01,5.653397248279259379e-01
-1.528058144671093466e+00,-7.701529592008445890e-01,1.766635160958253958e-01
2.934305276080494629e+00,-7.427187070515018918e-01,6.766468346299401304e-01
-8.658608885475920225e-01,-7.627325379935526728e-01,4.509580194093819050e-01
1.110980261995337059e+00,-7.020850374320035669e-01,5.421086134165949977e-01
-6.201390862414766225e-01,-6.844198057480309627e-01,3.267451297067896498e-01
-1.589864787523175726e+00,-7.051136907603435811e-01,3.877180895717144415e-01
1.083022340870636979e+00,-6.297988327141401665e-01,4.029833717237313873e-01
-1.594475716071618976e+00,-7.218429688124021748e-01,6.813096069950571598e-01
1.541970290635342300e+00,-5.392016960111879476e-01,2.933059705027007413e-01
1.665259207863790891e+00,-4.886151394776978019e-01,1.304685003876782934e-01
-1.280992918526582480e+00,-5.233282702197789016e-01,5.151623456994047084e-02
-1.600132431779585307e+00,-5.502985618795112055e-01,5.753950840905663888e-01
-8.659465758062947494e-01,-5.271962247892090225e-01,5.610511285805728221e-01
-2.490213921621915738e-01,-5.175668764189965687e-01,7.039362358992830027e-01
7.470848421573117015e+00,-2.830787047593898431e-01,8.742439046682691783e-01
-5.166551714553233587e-01,-9.470097072121939075e-01,-3.493540133920412516e-01
-5.335086539570138564e-01,-8.798512625204841786e-01,-6.985234455347885119e-01
-6.273401174662599500e-01,-9.620569504859680654e-01,-1.589014654304178598e-01
-1.666869439987787027e+00,-8.944470102763441011e-01,-4.388693664847154730e-01
-1.498503305980254607e+00,-5.689107802948448755e-01,-2.034056431321728808e-01
-6.678098172369871799e-01,-5.802677682200777509e-01,-1.040697738866415423e-01
-9.511159167483624888e-01,-6.281098086126098989e-01,2.345536634868646692e-02
-1.534954606749065142e+00,-9.762772519259642623e-01,2.531817684357227649e-01
-2.327005258912533403e+00,-9.229528446200440106e-01,1.201790050683847373e-02
-1.704450235074080444e+00,-7.650589920585328940e-01,-3.471339188517806318e-01
-9.374372553451189027e-01,-7.402055063302487303e-01,-4.930260011278925769e-01
-7.910502461793671447e-01,-7.289681867178933183e-01,-6.901367309470991529e-01
-9.475533673381556499e-01,-7.094594137121296162e-01,-1.252202893531379202e-01
-1.972960980333884562e+00,-7.511587625984635919e-01,1.753819645206627087e-01
-1.515635885359623458e+00,-6.314209889332509373e-01,2.665175352965511446e-01
-8.781159198087975515e-01,-5.691735466077039174e-01,4.898129905473517370e-02
-2.356811003400014926e+00,-5.545974457906595045e-01,8.845280752447734485e-02
-1.106566210681392270e+00,-5.040516851693632727e-01,2.763153526587969755e-01
-1.351910829959966920e+00,-4.003115462312203943e-01,8.597242126135992701e-02
-1.082710564691702126e+00,-4.661218728074854600e-01,2.201763942676262242e-01
6.084046614944911280e-01,-4.398606605290338867e-01,4.942308163107838603e-01
-8.562719082668512893e-01,-3.445237397949317826e-01,-3.399730491591846371e-01
2.020355055828456925e-01,-3.552115905141789987e-01,1.850252023991499073e-01
-1.111646425387427639e+00,-4.963194453334627831e-01,2.199351094065826462e-01
3.938107064899653675e+00,1.340844048703326297e-01,-2.203173822042499452e+00
8.285132269959594176e-01,-8.207322677100299668e-02,-1.661268092840852972e+00
3.916668651117851230e+00,1.305302399075605191e-01,-1.828154660134767795e+00
-1.409979664001507649e+00,-1.008262423988750128e-01,-1.953290969729003290e+00
-5.104562032066697341e-01,-5.421900158662458502e-02,-1.732056376234711870e+00
3.728332527897752602e+00,2.136363344123894392e-01,-1.942506526951650603e+00
-1.986284809550465172e-02,3.874866174346350278e-02,-1.875415217079845043e+00
6.831865008337993928e-01,7.267045094624660639e-02,-1.852484028636147251e+00
3.914093896519558857e+00,3.419584444770377707e-01,-2.010377468090882580e+00
-5.669103426393651279e-01,7.544014243836230649e-02,-1.574087854236987827e+00
-1.894886006608432538e+00,5.956726177785773291e-02,-1.598105081214872047e+00
7.603606463938394455e+00,6.372742637922375053e-01,-2.276608327510074137e+00
3.940298893583782824e+00,1.358724365082480956e-01,-2.203810864381636314e+00
1.221146958455964660e+00,-7.416614381866233618e-02,-1.539289152102280900e+00
3.917812905274975055e+00,1.314636899757927191e-01,-1.828487230992197787e+00
-1.411436713876691451e+00,-1.020148623369719482e-01,-1.952867486603954816e+00
-5.095291433911688372e-01,-5.346273249846174302e-02,-1.732325820812046668e+00
4.249334893247655565e+00,2.380536467736759643e-01,-1.953967565466162348e+00
6.854625847919697534e-01,2.012136816014789553e-02,-1.503094229664831527e+00
-9.622250383028631004e-01,-1.042837822250555768e-02,-1.861153631644464124e+00
3.914994363194256088e+00,3.426930196356279823e-01,-2.010639183525540830e+00
-5.694953026158651177e-01,7.333140544892810531e-02,-1.573336550559867542e+00
7.610360860651684156e+00,6.427843089457850878e-01,-2.278571453877042075e+00
-9.917335491554992721e-01,1.307756555021969969e-01,-2.558369231105627861e+00
-2.816940807871210484e-01,1.998413383243238806e-02,-2.236643508750352893e+00
-7.148258899048709480e-01,2.353783844658072222e-02,-2.696998704088622301e+00
-1.284119779292910657e+00,1.078580092386740713e-01,-2.423161743844294502e+00
-2.668091710949502260e-01,2.807162230387504342e-01,-2.231740718851751293e+00
-1.174664926245680308e+00,1.651983981901510301e-01,-2.091005031234163258e+00
-6.532502023657021928e-01,5.968614470357727630e-02,-2.244493600728800331e+00
1.632352608889559464e+00,2.868768884272628328e-01,-2.487174504784874340e+00
1.404216060966960500e+00,1.870696579117365199e-01,-2.166916198686518857e+00
-1.176628377267405101e+00,1.338005283188995476e-01,-2.315847825745730226e+00
-1.191417019155027290e+00,1.641160487587550176e-01,-2.445349003788876541e+00
-1.443170786621453594e+00,8.016056515531752580e-02,-1.943468890538937899e+00
1.793256156100209830e+00,2.959507092656812888e-01,-1.882797088854405665e+00
-2.269402007832410195e+00,3.956596351939681289e-02,-2.091778822553821637e+00
-6.532502023657021928e-01,5.968614470357727630e-02,-2.244493600728800331e+00
1.632352608889559464e+00,2.868768884272628328e-01,-2.487174504784874340e+00
1.404216060966960500e+00,1.870696579117365199e-01,-2.166916198686518857e+00
-1.176628377267405101e+00,1.338005283188995476e-01,-2.315847825745730226e+00
-1.191417019155027290e+00,1.641160487587550176e-01,-2.445349003788876541e+00
-1.443170786621453594e+00,8.016056515531752580e-02,-1.943468890538937899e+00
1.793256156100209830e+00,2.959507092656812888e-01,-1.882797088854405665e+00
2.407338689340507987e+00,4.209776157884440040e-01,-2.083269550826025718e+00
-9.940419994878406662e-01,1.288924872333130356e-01,-2.557698293358465325e+00
-2.836666721226517307e-01,1.837494980169809833e-02,-2.236070186479480970e+00
-7.114929283242750202e-01,2.625677391686306872e-02,-2.697967410108818243e+00
-1.284792235039050823e+00,1.073094389248066133e-01,-2.422966298468208102e+00
-8.398518672154539066e-01,1.979168030419310997e-01,-1.976514204220985338e+00
-1.291707441937904433e+00,1.478050619379182029e-01,-2.000210900868523378e+00
-6.516046169967528723e-01,6.102856654697993988e-02,-2.244971880605450831e+00
1.633143297989414267e+00,2.875219101557092150e-01,-2.487404314001875782e+00
1.405903573379072347e+00,1.884462826470902908e-01,-2.167406664415942430e+00
-1.177171703622625243e+00,1.333572980975408773e-01,-2.315689911080797359e+00
-1.190101844764285932e+00,1.651889307029729692e-01,-2.445731251624355895e+00
-1.446674441434891767e+00,7.730238298983962975e-02,-1.942450573517155554e+00
1.795299401426992736e+00,2.976175308173672485e-01,-1.883390946299482671e+00
-2.269296963223729424e+00,3.965165593006478306e-02,-2.091809353162218166e+00
-6.516046169967528723e-01,6.102856654697993988e-02,-2.244971880605450831e+00
1.633143297989414267e+00,2.875219101557092150e-01,-2.487404314001875782e+00
1.405903573379072347e+00,1.884462826470902908e-01,-2.167406664415942430e+00
-1.177171703622625243e+00,1.333572980975408773e-01,-2.315689911080797359e+00
-1.190101844764285932e+00,1.651889307029729692e-01,-2.445731251624355895e+00
-1.446674441434891767e+00,7.730238298983962975e-02,-1.942450573517155554e+00
1.795299401426992736e+00,2.976175308173672485e-01,-1.883390946299482671e+00
2.404029982792732056e+00,4.182784668855951682e-01,-2.082307894390933889e+00
-3.040021452984673189e+00,-1.733553600727344435e+00,6.093892253480908128e-01
-3.038188353625446148e+00,-1.732058210292191980e+00,6.088564456139230474e-01
-3.021482869804227978e+00,-1.715545076802489355e+00,6.061692360941051128e-01
-2.963729000346656317e+00,-1.717703582849347654e+00,5.037783146898829889e-01
-2.838620729973059031e+00,-1.630783189115811993e+00,5.106463715103661816e-01
-2.876814458832229970e+00,-1.638300101073216997e+00,5.213096163824614271e-01
-2.877267578284504967e+00,-1.630975679387038468e+00,5.272230270703041066e-01
-3.021473880573533499e+00,-1.715537743643197111e+00,6.061666234261580133e-01
-2.963121444122119641e+00,-1.717207955723400126e+00,5.036017319846567419e-01
-2.835901226637152828e+00,-1.628564695472022983e+00,5.098559635834420956e-01
-2.873678749575163671e+00,-1.635742078450584724e+00,5.203982406100583491e-01
-2.876504889730259418e+00,-1.630353499709063847e+00,5.270013560500517169e-01
2.572445554007581681e+00,-1.029483683113721959e+00,3.639116554924400893e-01
3.314421659980704593e+00,-8.599681496082047794e-01,-3.215830296290884682e-01
1.050907404564972003e+00,-1.022222561411000541e+00,1.972827019177165464e-01
5.331621799809269646e-01,-9.703761958367148610e-01,-1.420554028324616525e-01
4.577939668176838950e+00,-8.260408410364815657e-01,4.082413276174104988e-01
-1.762481274222022165e+00,-1.053391368063881783e+00,-2.553015758534762925e-02
4.059299767374031198e+00,-8.520665485252519877e-01,5.972453007117332069e-01
9.673040957592306255e-02,-9.440262355565710584e-01,1.126675966541241664e-01
4.529760717384962554e+00,-8.553501610299162339e-01,1.028323383157655702e+00
6.093325549920801443e+00,-6.552094663374384842e-01,4.408373871246198394e-01
2.917052381819007056e+00,-1.045369095231015732e+00,5.524135466710679010e-01
3.315618952868932823e+00,-8.589914320483408305e-01,-3.219310158871709904e-01
1.051591051449325187e+00,-1.021664861684175918e+00,1.970840039019887968e-01
1.600882672412981433e+00,-8.750830298734325607e-01,-3.114569384248869754e-01
4.927000557646922907e+00,-8.382927560558616209e-01,5.954486715176695588e-01
-1.757430245924985091e+00,-1.049270882523883897e+00,-2.699820976692937635e-02
7.241001287215250715e-01,-9.861994469882017222e-01,3.796618912898578335e-01
-2.576099064775491110e-01,-1.037186209281875993e+00,4.804611922242147948e-01
9.853751734640024684e-02,-9.425520483218970957e-01,1.121423712250054078e-01
4.109433572832462467e+00,-8.848126611182521861e-01,1.150172470401249258e+00
6.500296348477719199e+00,-6.397872210809008031e-01,4.888985573576036803e-01
